      ujd      | seeing_new | ub1_zp_new | lmt_mg_new | ccdid | good_pix_area |   ra_ul   |  dec_ul  |   ra_ur   |  dec_ur  |   ra_lr   |  dec_lr  |   ra_ll   |  dec_ll  
   2455387.807 |        2.4 |       24.9 |     16.679 |    10 |      0.659559 | 214.95446 | 54.70739 | 214.90097 | 53.55738 |  213.9328 | 53.56798 |  213.9592 | 54.71833
   2455387.807 |        2.6 |         25 |     17.647 |     9 |        0.6591 | 213.93666 | 54.71796 | 213.90945 | 53.56677 | 212.94151 |  53.5708 | 212.94139 | 54.72206
   2455387.807 |        2.8 |       24.2 |     16.062 |     8 |       0.65957 | 212.92488 | 54.72152 | 212.92425 |    53.57 | 211.95519 | 53.56631 | 211.92836 |  54.7177
   2455387.807 |        2.8 |       20.2 |     11.004 |     0 |      0.658248 |  210.8293 | 55.86251 | 210.89564 | 54.71181 | 209.90245 | 54.68641 | 209.80688 | 55.83643
 2455388.76624 |        2.2 |       27.8 |     20.875 |     0 |      0.658438 | 210.82973 | 55.85493 | 210.89716 | 54.70576 | 209.90456 | 54.68217 | 209.80822 | 55.83064
 2455388.76624 |        2.3 |       27.5 |     20.817 |     6 |      0.659893 | 210.89984 | 54.69378 | 210.95585 | 53.54454 | 209.99051 |  53.5253 | 209.90736 |   54.674
 2455388.76624 |        2.8 |       27.9 |     20.878 |    11 |       0.65316 | 215.96488 | 54.68054 | 215.88565 | 53.53151 | 214.91984 | 53.54971 | 214.97203 | 54.69928
 2455388.76624 |        2.3 |       27.5 |     20.736 |     7 |      0.659732 | 211.91266 | 54.70901 | 211.93948 | 53.55835 | 210.97164 | 53.54718 | 210.91761 | 54.69752
 2455388.76624 |        2.1 |       27.7 |     20.953 |     8 |      0.659635 | 212.92502 |  54.7149 | 212.92494 | 53.56376 | 211.95603 | 53.55985 | 211.92873 | 54.71084
 2455388.76624 |        2.1 |       27.7 |     21.048 |     9 |      0.659239 | 213.93696 | 54.71139 | 213.90983 | 53.56014 | 212.94167 | 53.56409 |  212.9415 | 54.71548
 2455388.76624 |        2.2 |       27.5 |     20.931 |    10 |      0.659661 | 214.95414 | 54.70068 | 214.90102 | 53.55078 | 213.93347 | 53.56137 | 213.95954 |  54.7116
 2455388.76624 |        2.3 |       27.5 |     20.597 |     1 |      0.650998 | 211.87449 | 55.86837 | 211.90829 |  54.7176 | 210.91334 |  54.7034 | 210.85043 | 55.85382
 2455388.76624 |          2 |       27.8 |     21.203 |     5 |      0.647463 | 216.05266 | 55.84054 | 215.96676 |  54.6916 | 214.97369 | 54.71248 | 215.03035 | 55.86198
 2455388.76624 |        2.2 |       27.5 |     20.926 |     2 |      0.659919 |  212.9168 | 55.87489 | 212.92288 | 54.72372 | 211.92544 | 54.71758 | 211.89005 | 55.86854
 2455388.76624 |        2.1 |       27.9 |     20.989 |     4 |      0.658708 | 215.01009 | 55.86051 | 214.95469 | 54.71032 | 213.95897 | 54.72224 | 213.98515 | 55.87276
 2455388.80987 |        2.5 |       27.5 |     20.651 |     7 |      0.659735 | 211.91292 |  54.7089 | 211.93972 | 53.55824 | 210.97178 | 53.54699 | 210.91777 | 54.69733
 2455388.80987 |        2.3 |       27.5 |     20.835 |    10 |      0.659707 | 214.95503 | 54.70076 | 214.90172 | 53.55086 | 213.93389 | 53.56141 | 213.96014 | 54.71164
 2455388.80987 |        2.2 |       27.7 |     20.843 |     8 |      0.659637 | 212.92556 | 54.71484 | 212.92546 | 53.56373 | 211.95632 | 53.55976 | 211.92903 | 54.71073
 2455388.80987 |        2.2 |       27.7 |     20.948 |     9 |      0.659369 | 213.93756 | 54.71135 |  213.9105 | 53.56018 | 212.94226 | 53.56408 | 212.94202 | 54.71541
 2455388.80987 |        2.6 |       27.5 |     20.654 |     6 |      0.659895 | 210.90004 |  54.6936 | 210.95592 | 53.54433 | 209.99037 |   53.525 | 209.90733 | 54.67373
 2455388.80987 |        2.6 |       27.8 |     20.888 |     5 |      0.648063 | 216.05366 |  55.8407 | 215.96776 | 54.69173 | 214.97453 | 54.71254 | 215.03119 | 55.86207
 2455388.80987 |        2.3 |       27.5 |      20.83 |     2 |      0.659921 | 212.91737 | 55.87483 | 212.92336 | 54.72367 | 211.92569 | 54.71749 | 211.89036 | 55.86844
 2455388.80987 |        2.5 |       27.5 |     20.465 |     1 |      0.650996 | 211.87472 | 55.86822 |  211.9086 |  54.7175 |  210.9136 | 54.70331 | 210.85061 | 55.85368
 2455388.80987 |        2.5 |       27.8 |     20.685 |     0 |      0.658443 | 210.82988 | 55.85472 | 210.89731 | 54.70557 | 209.90456 | 54.68189 | 209.80822 | 55.83035
 2455388.80987 |        2.1 |       27.9 |      20.93 |     4 |      0.658757 | 215.01096 | 55.86057 | 214.95544 | 54.71037 | 213.95963 | 54.72225 | 213.98592 |  55.8728
 2455388.80987 |        2.8 |       27.8 |     20.718 |    11 |      0.653759 | 215.96584 | 54.68065 | 215.88658 | 53.53168 | 214.92063 | 53.54985 | 214.97284 | 54.69936
 2455389.77117 |        2.5 |       27.8 |     21.049 |     5 |      0.647788 | 216.05294 | 55.84503 | 215.96693 | 54.69609 | 214.97378 | 54.71698 | 215.03055 | 55.86648
 2455389.77117 |        2.2 |       27.5 |     20.918 |     6 |      0.659849 | 210.89934 | 54.69831 | 210.95532 | 53.54904 | 209.98982 | 53.52974 | 209.90667 | 54.67848
 2455389.77117 |        1.9 |       27.7 |     21.123 |     8 |      0.659594 | 212.92485 | 54.71939 | 212.92468 | 53.56825 | 211.95559 | 53.56433 | 211.92837 | 54.71531
 2455389.77117 |        1.9 |       27.7 |     21.208 |     9 |      0.659146 | 213.93689 | 54.71587 | 213.90976 | 53.56465 | 212.94146 | 53.56859 | 212.94129 | 54.71996
 2455389.77117 |        2.1 |       27.5 |     21.063 |     2 |      0.659888 | 212.91665 | 55.87942 | 212.92268 | 54.72822 | 211.92505 |  54.7221 | 211.88968 |  55.8731
 2455389.77117 |        2.2 |       27.5 |     20.721 |     1 |      0.650997 | 211.87411 | 55.87291 | 211.90789 | 54.72209 | 210.91289 | 54.70793 |    210.85 |  55.8584
 2455389.77117 |        2.2 |       27.5 |     20.897 |     7 |       0.65969 | 211.91224 |  54.7135 |  211.9391 | 53.56288 | 210.97107 | 53.55163 | 210.91699 | 54.70194
 2455389.77117 |        1.9 |       27.9 |     21.134 |     4 |      0.658669 | 215.01021 | 55.86502 | 214.95475 | 54.71483 | 213.95893 | 54.72673 | 213.98515 | 55.87726
 2455389.77117 |        2.1 |       27.8 |     21.037 |     0 |      0.658314 | 210.82922 | 55.85942 | 210.89662 | 54.71026 | 209.90392 | 54.68663 |  209.8076 | 55.83511
 2455389.77117 |        2.1 |       27.5 |     21.042 |    10 |      0.659595 | 214.95424 | 54.70513 | 214.90094 | 53.55528 | 213.93319 |  53.5659 | 213.95942 | 54.71609
 2455389.77117 |        2.8 |       27.8 |     20.858 |    11 |      0.653329 | 215.96513 | 54.68506 | 215.88569 | 53.53602 | 214.91978 |  53.5542 | 214.97217 | 54.70379
  2455390.6863 |          2 |       27.5 |     21.068 |    10 |      0.659307 | 214.95215 | 54.70779 | 214.89877 | 53.55797 | 213.93117 | 53.56861 | 213.95748 | 54.71877
  2455390.6863 |        1.9 |         28 |     21.243 |     4 |      0.658446 | 215.00823 | 55.86769 | 214.95269 | 54.71748 |   213.957 | 54.72944 | 213.98331 | 55.87999
  2455390.6863 |        2.3 |       27.9 |     21.039 |     0 |      0.657942 | 210.82775 | 55.86238 |  210.8951 | 54.71316 | 209.90244 |  54.6896 | 209.80617 | 55.83813
  2455390.6863 |        2.3 |       27.7 |     20.893 |     1 |      0.650963 | 211.87253 | 55.87574 | 211.90624 | 54.72493 |  210.9113 | 54.71082 | 210.84847 | 55.86129
  2455390.6863 |        2.2 |       27.5 |     21.014 |     2 |      0.659851 |  212.9149 |  55.8822 | 212.92085 | 54.73098 | 211.92333 | 54.72493 | 211.88805 | 55.87594
  2455390.6863 |        1.9 |       27.8 |     21.356 |     5 |      0.646359 |  216.0508 | 55.84766 |  215.9648 |  54.6987 | 214.97174 | 54.71965 | 215.02851 | 55.86917
  2455390.6863 |        2.3 |       27.5 |     20.864 |     6 |      0.659572 | 210.89778 | 54.70122 | 210.95364 | 53.55193 | 209.98827 | 53.53269 | 209.90526 | 54.68144
  2455390.6863 |        2.3 |       27.5 |     20.852 |     7 |      0.659536 | 211.91047 | 54.71632 | 211.93725 | 53.56571 |  210.9694 | 53.55456 | 210.91541 | 54.70485
  2455390.6863 |        2.2 |       27.9 |     21.206 |    11 |       0.65182 | 215.96293 | 54.68768 | 215.88342 | 53.53863 | 214.91764 | 53.55686 |  214.9701 | 54.70645
  2455390.6863 |        1.9 |       27.8 |     21.281 |     9 |      0.658502 | 213.93493 |  54.7186 | 213.90773 | 53.56736 | 212.93954 | 53.57137 | 212.93944 | 54.72276
  2455390.6863 |          2 |       27.8 |     21.149 |     8 |      0.659521 | 212.92299 | 54.72218 | 212.92272 | 53.57102 | 211.95378 | 53.56715 | 211.92666 | 54.71817
 2455390.73755 |        1.9 |       27.8 |     21.205 |     8 |      0.659584 | 212.92464 | 54.72013 | 212.92442 | 53.56899 | 211.95544 | 53.56507 | 211.92826 | 54.71606
 2455390.73755 |        1.9 |         28 |     21.199 |     4 |      0.658638 | 215.00987 |  55.8657 | 214.95438 | 54.71551 | 213.95862 | 54.72744 | 213.98488 | 55.87798
 2455390.73755 |        2.2 |       27.5 |     20.961 |     2 |      0.659879 | 212.91649 | 55.88017 | 212.92248 | 54.72896 | 211.92489 | 54.72284 | 211.88956 | 55.87384
 2455390.73755 |        2.3 |       27.6 |     20.775 |     1 |      0.650992 | 211.87401 |  55.8737 | 211.90777 | 54.72283 | 210.91278 | 54.70869 | 210.84991 | 55.85921
 2455390.73755 |        2.3 |       27.9 |     21.046 |     0 |      0.658292 | 210.82914 |  55.8602 | 210.89655 | 54.71103 | 209.90399 | 54.68747 | 209.80766 | 55.83595
 2455390.73755 |        2.3 |       27.5 |     20.832 |     7 |      0.659682 | 211.91202 | 54.71424 |  211.9389 |  53.5636 | 210.97105 | 53.55244 | 210.91696 | 54.70277
 2455390.73755 |        2.3 |       27.5 |     20.839 |     6 |      0.659842 | 210.89931 | 54.69911 | 210.95522 | 53.54983 |  209.9898 | 53.53057 | 209.90673 |  54.6793
 2455390.73755 |        2.1 |       27.8 |     21.221 |     5 |      0.647528 | 216.05244 |  55.8457 | 215.96648 | 54.69676 | 214.97341 |  54.7177 | 215.03014 |  55.8672
 2455390.73755 |        1.9 |       27.8 |     21.269 |     9 |      0.659077 | 213.93659 | 54.71661 | 213.90943 | 53.56537 | 212.94122 | 53.56935 | 212.94102 | 54.72073
 2455390.73755 |        2.4 |       27.9 |     21.093 |    11 |      0.653046 | 215.96467 | 54.68572 | 215.88523 | 53.53665 | 214.91936 | 53.55489 | 214.97175 |  54.7045
 2455390.73755 |          2 |       27.5 |     21.053 |    10 |      0.659556 | 214.95382 | 54.70585 | 214.90054 | 53.55597 | 213.93292 | 53.56657 | 213.95913 | 54.71678
 2455391.70084 |        1.6 |         28 |     21.385 |     4 |      0.658524 | 215.00883 |  55.8671 | 214.95329 |  54.7169 | 213.95761 | 54.72883 | 213.98392 | 55.87937
 2455391.70084 |        1.9 |       27.9 |     21.197 |     0 |      0.658216 | 210.82829 | 55.86176 | 210.89565 | 54.71256 | 209.90305 |   54.689 | 209.80677 | 55.83751
 2455391.70084 |        1.8 |       27.5 |     21.175 |     2 |       0.65986 | 212.91551 | 55.88159 | 212.92147 | 54.73039 | 211.92394 | 54.72435 | 211.88865 | 55.87535
 2455391.70084 |          2 |       27.7 |     20.975 |     1 |      0.650973 | 211.87312 | 55.87518 | 211.90681 | 54.72433 | 210.91184 | 54.71019 | 210.84903 |  55.8607
 2455391.70084 |          2 |       27.5 |     20.968 |     6 |      0.659822 | 210.89833 | 54.70059 | 210.95422 | 53.55131 | 209.98884 |  53.5321 | 209.90579 | 54.68084
 2455391.70084 |        1.8 |       27.9 |     21.426 |     5 |      0.646799 | 216.05143 | 55.84706 | 215.96541 | 54.69811 | 214.97238 | 54.71905 | 215.02915 | 55.86856
 2455391.70084 |        1.9 |       27.5 |     21.019 |     7 |      0.659661 | 211.91113 | 54.71573 |  211.9379 | 53.56511 | 210.96997 | 53.55395 | 210.91598 | 54.70425
 2455391.70084 |        1.7 |       27.8 |     21.295 |     8 |      0.659564 | 212.92363 | 54.72158 | 212.92333 |  53.5704 | 211.95436 | 53.56655 | 211.92728 | 54.71758
 2455391.70084 |        1.8 |       27.5 |     21.176 |    10 |      0.659404 | 214.95283 | 54.70719 | 214.89949 |  53.5574 | 213.93181 | 53.56802 | 213.95808 | 54.71815
 2455391.70084 |        2.2 |       27.9 |     21.173 |    11 |      0.652277 |  215.9636 |  54.6871 |  215.8841 | 53.53804 | 214.91827 | 53.55628 | 214.97073 | 54.70588
 2455391.70084 |        1.6 |       27.8 |     21.452 |     9 |      0.658746 | 213.93555 | 54.71798 | 213.90839 | 53.56677 | 212.94021 | 53.57079 | 212.94008 | 54.72215
 2455391.74407 |        1.7 |       27.8 |     21.342 |     5 |      0.647146 | 216.05244 | 55.84014 | 215.96651 | 54.69118 | 214.97353 | 54.71208 | 215.03023 |  55.8616
 2455391.74407 |          2 |       27.6 |     20.825 |     1 |      0.650994 | 211.87445 | 55.86807 | 211.90827 | 54.71725 |  210.9134 | 54.70315 | 210.85046 | 55.85362
 2455391.74407 |          2 |       27.9 |     21.054 |     0 |      0.658443 | 210.82971 | 55.85463 | 210.89711 | 54.70547 | 209.90465 |  54.6819 | 209.80834 | 55.83037
 2455391.74407 |        1.8 |       27.5 |     21.104 |    10 |      0.659633 | 214.95403 | 54.70028 | 214.90072 | 53.55039 | 213.93315 | 53.56099 | 213.95941 | 54.71121
 2455391.74407 |        1.6 |       27.8 |      21.39 |     9 |      0.659218 | 213.93685 |   54.711 | 213.90975 | 53.55976 | 212.94163 | 53.56374 | 212.94144 | 54.71513
 2455391.74407 |        1.7 |       27.8 |     21.232 |     8 |      0.659637 |   212.925 | 54.71453 | 212.92484 | 53.56339 | 211.95593 | 53.55951 | 211.92871 | 54.71049
 2455391.74407 |          2 |       27.5 |     20.902 |     7 |      0.659734 | 211.91259 | 54.70866 | 211.93939 | 53.55803 | 210.97158 | 53.54687 | 210.91757 | 54.69719
 2455391.74407 |        1.9 |       27.5 |      21.04 |     2 |      0.659919 |  212.9168 | 55.87458 | 212.92284 | 54.72335 | 211.92539 | 54.71725 | 211.89003 | 55.86828
 2455391.74407 |        2.4 |       27.9 |     20.997 |    11 |      0.652767 | 215.96469 |  54.6802 | 215.88534 | 53.53113 |  214.9196 |  53.5493 | 214.97191 | 54.69891
 2455391.74407 |        2.1 |       27.5 |     20.873 |     6 |      0.659895 | 210.89986 |  54.6935 | 210.95583 | 53.54423 | 209.99047 | 53.52497 | 209.90735 |  54.6737
 2455391.74407 |        1.7 |         28 |     21.238 |     4 |      0.658698 | 215.00994 | 55.86011 | 214.95447 | 54.70993 | 213.95887 | 54.72187 | 213.98512 | 55.87239
 2455392.69639 |        1.5 |       27.9 |     21.343 |     4 |        0.6585 | 215.00874 | 55.86774 | 214.95319 | 54.71754 | 213.95743 | 54.72951 | 213.98375 | 55.88005
 2455392.69639 |        1.9 |       27.6 |     20.941 |     1 |      0.650966 | 211.87292 | 55.87582 | 211.90665 | 54.72494 | 210.91166 | 54.71081 | 210.84881 | 55.86134
 2455392.69639 |          2 |       27.5 |      20.98 |     6 |      0.659562 | 210.89813 | 54.70123 | 210.95405 | 53.55194 | 209.98866 | 53.53274 | 209.90557 | 54.68148
 2455392.69639 |        1.6 |       27.8 |     21.447 |     5 |      0.646686 |  216.0513 | 55.84773 | 215.96526 | 54.69879 | 214.97227 | 54.71973 | 215.02908 | 55.86923
 2455392.69639 |        1.6 |       27.7 |     21.224 |     8 |      0.659498 | 212.92346 | 54.72222 |  212.9232 | 53.57108 | 211.95421 |  53.5672 | 211.92708 | 54.71819
 2455392.69639 |        1.8 |       27.8 |     21.148 |     0 |      0.657946 |  210.8281 | 55.86239 | 210.89544 | 54.71319 | 209.90283 |  54.6896 | 209.80657 | 55.83812
 2455392.69639 |        1.9 |       27.5 |     20.957 |     7 |      0.659518 | 211.91095 | 54.71637 | 211.93775 | 53.56575 | 210.96982 | 53.55459 |  210.9158 | 54.70489
 2455392.69639 |        1.8 |       27.5 |     21.154 |     2 |      0.659852 | 212.91536 | 55.88223 | 212.92131 | 54.73105 | 211.92376 | 54.72498 | 211.88847 | 55.87596
 2455392.69639 |          2 |       27.9 |     21.247 |    11 |      0.652167 | 215.96347 | 54.68777 | 215.88402 |  53.5387 | 214.91819 | 53.55693 | 214.97059 | 54.70653
 2455392.69639 |        1.5 |       27.8 |     21.476 |     9 |      0.658678 | 213.93542 | 54.71866 | 213.90824 | 53.56745 | 212.94002 | 53.57143 | 212.93989 | 54.72278
 2455392.69639 |        1.7 |       27.5 |     21.202 |    10 |      0.659382 |  214.9527 | 54.70785 | 214.89936 | 53.55804 | 213.93168 | 53.56867 | 213.95796 | 54.71881
 2455392.73969 |        1.6 |       27.9 |     21.293 |     4 |      0.658655 | 215.01011 | 55.86632 | 214.95459 | 54.71613 | 213.95885 | 54.72805 | 213.98513 | 55.87859
 2455392.73969 |        2.3 |       27.8 |     21.022 |    11 |      0.653227 | 215.96505 | 54.68632 | 215.88559 | 53.53731 | 214.91965 | 53.55553 | 214.97206 | 54.70508
 2455392.73969 |        1.6 |       27.7 |     21.253 |     8 |      0.659582 | 212.92483 | 54.72074 | 212.92468 | 53.56959 | 211.95562 | 53.56569 | 211.92837 | 54.71669
 2455392.73969 |          2 |       27.5 |     20.956 |     7 |      0.659677 | 211.91221 | 54.71484 | 211.93908 | 53.56422 | 210.97113 | 53.55303 | 210.91705 | 54.70334
 2455392.73969 |          2 |       27.5 |     20.989 |     6 |      0.659837 | 210.89937 | 54.69967 | 210.95537 | 53.55041 |  209.9899 | 53.53116 | 209.90674 | 54.67988
 2455392.73969 |        1.9 |       27.5 |      20.85 |     1 |      0.650987 | 211.87412 | 55.87428 | 211.90788 | 54.72345 | 210.91286 | 54.70933 | 210.84998 | 55.85982
 2455392.73969 |        1.8 |       27.5 |     21.189 |    10 |      0.659582 | 214.95413 | 54.70644 | 214.90088 | 53.55661 | 213.93318 |  53.5672 | 213.95936 | 54.71736
 2455392.73969 |        1.7 |       27.8 |     21.427 |     5 |      0.647678 | 216.05277 | 55.84631 | 215.96685 | 54.69738 | 214.97372 | 54.71831 | 215.03041 |  55.8678
 2455392.73969 |        1.6 |       27.7 |     21.332 |     9 |      0.659134 | 213.93681 | 54.71722 | 213.90965 | 53.56597 | 212.94148 | 53.56996 | 212.94128 | 54.72135
 2455392.73969 |        1.8 |       27.5 |     21.178 |     2 |      0.659876 | 212.91663 | 55.88073 |  212.9227 | 54.72955 | 211.92504 | 54.72348 | 211.88963 | 55.87446
 2455392.73969 |        1.9 |       27.8 |     21.095 |     0 |      0.658273 | 210.82925 | 55.86081 | 210.89667 | 54.71164 | 209.90401 | 54.68804 | 209.80767 | 55.83652
 2455394.68377 |        1.9 |       27.8 |     21.147 |     9 |      0.658824 | 213.93578 | 54.71792 | 213.90856 | 53.56673 | 212.94046 | 53.57076 | 212.94033 |  54.7221
 2455394.68377 |        2.7 |       27.9 |     20.787 |    11 |      0.652461 | 215.96381 | 54.68696 | 215.88438 | 53.53794 | 214.91859 | 53.55619 | 214.97098 | 54.70575
 2455394.68377 |          2 |       27.6 |     21.027 |     2 |      0.659862 | 212.91575 | 55.88153 | 212.92175 | 54.73033 | 211.92413 | 54.72428 |  211.8888 | 55.87527
 2455394.68377 |          2 |       27.5 |     20.931 |    10 |      0.659447 | 214.95306 | 54.70707 | 214.89975 | 53.55728 | 213.93208 | 53.56795 | 213.95832 | 54.71807
 2455394.68377 |        2.2 |       27.7 |     20.778 |     1 |      0.650976 |  211.8733 |  55.8751 | 211.90704 | 54.72428 | 210.91206 | 54.71018 |  210.8492 | 55.86065
 2455394.68377 |          2 |       27.9 |     20.993 |     0 |      0.658223 | 210.82847 | 55.86171 | 210.89582 | 54.71251 | 209.90322 | 54.68896 | 209.80695 | 55.83746
 2455394.68377 |        2.1 |       27.8 |     21.001 |     5 |      0.646964 | 216.05169 | 55.84698 | 215.96569 | 54.69799 | 214.97263 | 54.71895 |  215.0294 | 55.86849
 2455394.68377 |        1.8 |         28 |     21.132 |     4 |      0.658549 | 215.00913 | 55.86697 | 214.95358 | 54.71679 | 213.95783 | 54.72879 | 213.98415 | 55.87931
 2455394.68377 |        2.1 |       27.5 |     20.851 |     6 |      0.659823 | 210.89856 | 54.70054 | 210.95449 | 53.55126 | 209.98906 | 53.53207 | 209.90597 | 54.68081
 2455394.68377 |        1.9 |       27.8 |     21.056 |     8 |      0.659567 | 212.92391 | 54.72151 | 212.92365 | 53.57035 | 211.95458 | 53.56649 | 211.92744 | 54.71751
 2455394.68377 |        2.2 |       27.5 |     20.765 |     7 |      0.659662 | 211.91133 | 54.71567 |  211.9381 | 53.56503 | 210.97023 |  53.5539 | 210.91624 | 54.70422
 2455394.72948 |          2 |       27.7 |     20.908 |     1 |      0.650994 | 211.87333 | 55.87284 | 211.90726 | 54.72207 |  210.9123 | 54.70794 | 210.84926 | 55.85836
